chunk_id,source_id,chunk_type,content_length,content_sha256
NATIONAL_ECONOMIC_CLASSIFICATION_C073,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C074,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C075,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C076,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C077,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C078,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C079,NATIONAL_ECONOMIC_CLASSIFICATION,child,863,
NATIONAL_ECONOMIC_CLASSIFICATION_C080,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C081,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C082,NATIONAL_ECONOMIC_CLASSIFICATION,child,824,
NATIONAL_ECONOMIC_CLASSIFICATION_C083,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C084,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C085,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C086,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C087,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C088,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C089,NATIONAL_ECONOMIC_CLASSIFICATION,child,892,
NATIONAL_ECONOMIC_CLASSIFICATION_C090,NATIONAL_ECONOMIC_CLASSIFICATION,child,881,
NATIONAL_ECONOMIC_CLASSIFICATION_C091,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C092,NATIONAL_ECONOMIC_CLASSIFICATION,child,886,
NATIONAL_ECONOMIC_CLASSIFICATION_C093,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C094,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C095,NATIONAL_ECONOMIC_CLASSIFICATION,child,892,
NATIONAL_ECONOMIC_CLASSIFICATION_C096,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C097,NATIONAL_ECONOMIC_CLASSIFICATION,child,830,
NATIONAL_ECONOMIC_CLASSIFICATION_C098,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C099,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C100,NATIONAL_ECONOMIC_CLASSIFICATION,child,877,
NATIONAL_ECONOMIC_CLASSIFICATION_C101,NATIONAL_ECONOMIC_CLASSIFICATION,child,890,
NATIONAL_ECONOMIC_CLASSIFICATION_C102,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C103,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C104,NATIONAL_ECONOMIC_CLASSIFICATION,child,857,
NATIONAL_ECONOMIC_CLASSIFICATION_C105,NATIONAL_ECONOMIC_CLASSIFICATION,child,840,
NATIONAL_ECONOMIC_CLASSIFICATION_C106,NATIONAL_ECONOMIC_CLASSIFICATION,child,877,
NATIONAL_ECONOMIC_CLASSIFICATION_C107,NATIONAL_ECONOMIC_CLASSIFICATION,child,858,
NATIONAL_ECONOMIC_CLASSIFICATION_C108,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C109,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C110,NATIONAL_ECONOMIC_CLASSIFICATION,child,894,
NATIONAL_ECONOMIC_CLASSIFICATION_C111,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C112,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C113,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C114,NATIONAL_ECONOMIC_CLASSIFICATION,child,886,
