chunk_id,source_id,chunk_type,content_length,content_sha256
DB44_814_2010_C018,DB44_814_2010,child,55,
DB44_814_2010_C019,DB44_814_2010,child,87,
DB44_814_2010_C020,DB44_814_2010,child,9,
DB44_814_2010_C021,DB44_814_2010,child,286,
DB44_814_2010_C022,DB44_814_2010,child,888,
DB44_814_2010_C023,DB44_814_2010,child,168,
DB44_814_2010_C024,DB44_814_2010,child,390,
DB44_814_2010_C025,DB44_814_2010,child,61,
DB44_814_2010_C026,DB44_814_2010,child,418,
DB44_814_2010_C027,DB44_814_2010,child,7,
DB44_814_2010_C028,DB44_814_2010,child,100,
DB44_814_2010_C029,DB44_814_2010,child,900,
DB44_814_2010_C030,DB44_814_2010,child,173,
DB44_814_2010_C031,DB44_814_2010,child,41,
DB44_814_2010_C032,DB44_814_2010,child,40,
DB44_814_2010_C033,DB44_814_2010,child,7,
DB44_814_2010_C034,DB44_814_2010,child,10,
DB44_814_2010_C035,DB44_814_2010,child,277,
DB44_814_2010_C036,DB44_814_2010,child,7,
DB44_814_2010_C037,DB44_814_2010,child,204,
DB44_814_2010_C038,DB44_814_2010,child,620,
DB44_814_2010_C039,DB44_814_2010,child,480,
DB44_814_2010_C040,DB44_814_2010,child,6,
DB44_814_2010_C041,DB44_814_2010,child,9,
DB44_814_2010_C042,DB44_814_2010,child,65,
DB44_814_2010_C043,DB44_814_2010,child,72,
DB44_814_2010_C044,DB44_814_2010,child,11,
DB44_814_2010_C045,DB44_814_2010,child,167,
DB44_814_2010_C046,DB44_814_2010,child,738,
DB44_814_2010_C047,DB44_814_2010,child,319,
DB44_814_2010_C048,DB44_814_2010,child,11,
DB44_814_2010_C049,DB44_814_2010,child,89,
DB44_814_2010_C050,DB44_814_2010,child,158,
DB44_814_2010_C051,DB44_814_2010,child,152,
DB44_814_2010_C052,DB44_814_2010,child,128,
DB44_814_2010_C053,DB44_814_2010,child,130,
DB44_814_2010_C054,DB44_814_2010,child,15,
DB44_814_2010_C055,DB44_814_2010,child,158,
DB44_814_2010_C056,DB44_814_2010,child,125,
DB44_814_2010_C057,DB44_814_2010,child,296,
DB44_814_2010_C058,DB44_814_2010,child,28,
