chunk_id,source_id,chunk_type,content_length,content_sha256
GB_18597_2023_C006,GB_18597_2023,child,14,
GB_18597_2023_C007,GB_18597_2023,child,270,
GB_18597_2023_C008,GB_18597_2023,child,538,
GB_18597_2023_C009,GB_18597_2023,child,26,
GB_18597_2023_C010,GB_18597_2023,child,853,
GB_18597_2023_C011,GB_18597_2023,child,214,
GB_18597_2023_C012,GB_18597_2023,child,765,
GB_18597_2023_C013,GB_18597_2023,child,266,
GB_18597_2023_C014,GB_18597_2023,child,14,
GB_18597_2023_C015,GB_18597_2023,child,145,
GB_18597_2023_C016,GB_18597_2023,child,484,
GB_18597_2023_C017,GB_18597_2023,child,305,
GB_18597_2023_C018,GB_18597_2023,child,184,
GB_18597_2023_C019,GB_18597_2023,child,140,
GB_18597_2023_C020,GB_18597_2023,child,146,
GB_18597_2023_C021,GB_18597_2023,child,265,
GB_18597_2023_C022,GB_18597_2023,child,13,
GB_18597_2023_C023,GB_18597_2023,child,288,
GB_18597_2023_C024,GB_18597_2023,child,515,
GB_18597_2023_C025,GB_18597_2023,child,177,
GB_18597_2023_C026,GB_18597_2023,child,69,
GB_18597_2023_C027,GB_18597_2023,child,258,
GB_18597_2023_C028,GB_18597_2023,child,550,
GB_18597_2023_C029,GB_18597_2023,child,213,
GB_18597_2023_C030,GB_18597_2023,child,479,
